lemma_id,baseline_status,strict_status,fast_status,synergy_status,baseline_runtime,strict_runtime,fast_runtime,synergy_runtime,baseline_urc,strict_urc,fast_urc,synergy_urc,category,in_frag_baseline,in_frag_strict,in_frag_fast,in_frag_synergy,ast_depth,binder_count,complexity_band,raw_ast,baseline_final_ast,strict_final_ast,fast_final_ast,synergy_final_ast,baseline_error,strict_error,fast_error,synergy_error
CompCert:Unusedglobproof:used_globals_incl,Verified,Verified,Verified,Verified,49.45,39.36,39.14,37.71,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:used_globals_valid,Verified,Verified,Verified,Verified,59.39,39.45,38.54,37.84,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:filter_globdefs_accu,Verified,Verified,Verified,Verified,59.43,40.57,38.37,38.53,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:filter_globdefs_nil,Verified,Verified,Verified,Verified,59.99,38.87,38.32,38.25,0,0,0,0,List,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:filter_globdefs_map_1,Verified,Verified,Verified,Verified,69.35,38.38,38.6,37.93,0,0,0,0,List,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:filter_globdefs_map_2,Verified,Verified,Verified,Verified,68.38,38.85,41.23,37.92,0,0,0,0,List,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:filter_globdefs_map,Verified,Verified,Verified,Verified,55.52,39.56,38.59,37.75,0,0,0,0,List,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:filter_globdefs_domain,Verified,Verified,Verified,Verified,47.74,39.42,38.11,37.86,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:filter_globdefs_unique_names,Verified,Verified,Verified,Verified,46.89,40.18,38.27,39.25,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:transf_program_match,Verified,Verified,Verified,Verified,50.84,38.75,44.8,39.1,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:kept_closed,Verified,Verified,Verified,Verified,55.26,39.56,62.81,39.2,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:kept_main,Verified,Verified,Verified,Verified,67.32,38.85,50.28,39.66,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:kept_public,Verified,Verified,Verified,Verified,58.95,38.61,81.35,38.74,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:transform_find_symbol_1,Verified,Verified,Verified,Verified,68.74,40.04,42.39,37.89,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:transform_find_symbol_2,Verified,Verified,Verified,Verified,56.21,38.93,41.66,37.76,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_meminj_eq,Verified,Verified,Verified,Verified,62.89,38.85,42.01,37.59,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_meminj_invert,Verified,Verified,Verified,Verified,52.5,39.18,41.29,38.1,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_meminj_preserves_globals,Verified,Verified,Verified,Verified,51.78,39.2,60.31,37.8,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:globals_symbols_inject,Verified,Verified,Verified,Verified,65.01,38.27,40.23,37.69,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:symbol_address_inject,Verified,Verified,Verified,Verified,51.73,39.7,39.43,38.57,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:regs_inject,Verified,Verified,Verified,Verified,54.68,38.89,38.75,38.19,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:set_reg_inject,Verified,Verified,Verified,Verified,58.37,39.16,41.23,38.01,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:set_res_inject,Verified,Verified,Verified,Verified,76.64,39.12,38.73,39.0,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:regset_inject_incr,Verified,Verified,Verified,Verified,125.33,39.09,38.88,40.96,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:regset_undef_inject,Verified,Verified,Verified,Verified,83.2,41.72,39.64,40.07,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_regs_inject,Verified,Verified,Verified,Verified,77.45,39.9,40.16,38.2,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:match_stacks_preserves_globals,Verified,Verified,Verified,Verified,52.95,39.16,38.78,38.47,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:match_stacks_incr,Verified,Verified,Verified,Verified,48.99,39.55,38.45,38.19,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:match_stacks_bound,Verified,Verified,Verified,Verified,47.89,39.01,38.51,38.3,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:find_function_inject,Verified,Verified,Verified,Verified,46.9,41.3,38.56,38.53,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:step_simulation,Verified,Verified,Verified,Verified,46.71,39.39,39.2,38.69,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:genv_find_def_exists,Verified,Verified,Verified,Verified,51.24,39.58,38.5,38.91,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_meminj_invert_strong,Verified,Verified,Verified,Verified,74.95,38.83,38.54,38.37,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:bytes_of_init_inject,Verified,Verified,Verified,Verified,60.9,39.94,38.48,38.07,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:Mem_getN_forall2,Verified,Verified,Verified,Verified,51.53,41.42,38.6,38.44,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_mem_inj_1,Verified,Verified,Verified,Verified,59.62,42.94,38.49,39.0,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_mem_inj_2,Verified,Verified,Verified,Verified,56.12,40.37,39.73,38.41,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_mem_exists,Verified,Verified,Verified,Verified,72.99,39.87,38.73,39.56,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:init_mem_inject,Verified,Verified,Verified,Verified,55.17,39.9,38.98,38.56,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:transf_initial_states,Verified,Verified,Verified,Verified,50.92,41.35,39.09,38.24,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:transf_final_states,Verified,Verified,Verified,Verified,61.73,39.99,40.18,38.45,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:transf_program_correct_1,Verified,Verified,Verified,Verified,72.72,41.37,39.45,38.43,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:transf_program_correct,Verified,Verified,Verified,Verified,69.57,39.15,39.31,38.18,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:link_def_either,Verified,Verified,Verified,Verified,82.32,39.24,39.12,38.41,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:used_not_defined,Verified,Verified,Verified,Verified,68.75,39.57,39.15,38.44,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:used_not_defined_2,Verified,Verified,Verified,Verified,59.39,40.11,38.78,38.54,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:link_valid_used_set,Verified,Verified,Verified,Verified,50.7,40.17,38.84,38.31,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:Unusedglobproof:link_match_program,Verified,Verified,Verified,Verified,50.57,42.65,38.76,38.0,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:analyze_successor,Verified,Verified,Verified,Verified,53.22,41.41,40.01,38.51,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:areg_sound,Verified,Verified,Verified,Verified,51.46,39.68,38.6,38.65,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:aregs_sound,Verified,Verified,Verified,Verified,51.51,39.65,38.54,38.23,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:abuiltin_arg_sound,Verified,Verified,Verified,Verified,65.05,39.32,38.87,39.01,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:abuiltin_args_sound,Verified,Verified,Verified,Verified,65.34,39.52,39.06,38.44,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:set_builtin_res_sound,Verified,Verified,Verified,Verified,58.96,40.73,38.99,38.59,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:eval_static_builtin_function_sound,Verified,Verified,Verified,Verified,61.93,38.84,39.06,38.36,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:pmatch_no_stack,Verified,Verified,Verified,Verified,58.28,38.87,38.64,38.67,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:vmatch_no_stack,Verified,Verified,Verified,Verified,66.43,39.52,38.38,39.24,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:smatch_no_stack,Verified,Verified,Verified,Verified,67.23,39.52,38.72,38.58,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:mmatch_no_stack,Verified,Verified,Verified,Verified,243.81,39.23,38.42,38.57,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:anonymize_stack,Verified,Verified,Verified,Verified,137.34,38.87,38.76,38.22,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_stack_ext,Verified,Verified,Verified,Verified,91.4,39.14,38.61,38.65,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_stack_inv,Verified,Verified,Verified,Verified,81.91,38.29,38.71,38.25,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_stack_storev,Verified,Verified,Verified,Verified,96.46,39.79,38.99,38.42,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_stack_storebytes,Verified,Verified,Verified,Verified,84.14,41.43,38.54,38.5,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_stack_free,Verified,Verified,Verified,Verified,77.93,38.3,38.73,38.07,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_stack_new_bound,Verified,Verified,Verified,Verified,60.64,38.64,38.83,38.2,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_stack_exten,Verified,Verified,Verified,Verified,61.92,38.52,38.36,38.55,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_step_base,Verified,Verified,Verified,Verified,56.95,39.66,39.08,38.26,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_step,Verified,Verified,Verified,Verified,51.59,38.9,38.58,39.42,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_state_inv,Verified,Verified,Verified,Verified,51.9,38.22,38.72,41.85,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_init_data_summary,Verified,Verified,Verified,Verified,75.86,38.71,38.34,38.77,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_init_data_list_summary,Verified,Verified,Verified,Verified,102.38,38.44,38.06,41.8,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_init_data_sound,Verified,Verified,Verified,Verified,80.29,39.38,38.53,39.71,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_init_data_list_sound,Verified,Verified,Verified,Verified,63.36,39.86,38.41,38.29,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_init_data_other,Verified,Verified,Verified,Verified,60.17,39.24,38.11,38.28,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_init_data_list_other,Verified,Verified,Verified,Verified,77.08,39.32,38.21,38.4,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_zeros_same,Verified,Verified,Verified,Verified,59.02,38.94,38.16,38.35,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:store_zeros_other,Verified,Verified,Verified,Verified,53.69,40.52,38.14,38.45,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:alloc_global_match,Verified,Verified,Verified,Verified,59.82,39.44,38.27,38.59,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:alloc_globals_match,Verified,Verified,Verified,Verified,60.12,38.81,38.07,38.7,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:alloc_global_consistent,Verified,Verified,Verified,Verified,61.42,40.3,38.44,38.47,0,0,0,0,List,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:romem_for_consistent,Verified,Verified,Verified,Verified,70.46,39.24,37.99,38.33,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:romem_for_consistent_2,Verified,Verified,Verified,Verified,63.03,39.9,38.14,38.47,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:sound_initial,Verified,Verified,Verified,Verified,62.6,39.32,38.85,40.1,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:avalue_sound,Verified,Verified,Verified,Verified,49.6,39.53,38.34,38.64,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
CompCert:ValueAnalysis:aaddr_arg_sound_1,Verified,Verified,Verified,Verified,87.36,39.64,38.58,39.15,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Lemma placeholder: forall (A : Type) (x : A), x = x.
Proof. reflexivity. Qed.",,,,,,,,
